Artist,Song,Valence,Max Temp,Min Temp,Mean Temp,Danceability,Energy,Acousticness,Tempo,Date
Teddy Swims,Lose Control,0.242,16.28358208955224,8.140298507462687,12.234328358208955,0.561,0.604,0.199,159.92,2024-10-02
Billie Eilish,WILDFLOWER,0.126,16.28358208955224,8.140298507462687,12.234328358208955,0.467,0.247,0.612,148.101,2024-10-02
Gracie Abrams,"I Love You, I'm Sorry",0.338,16.28358208955224,8.140298507462687,12.234328358208955,0.53,0.406,0.656,115.94,2024-10-02
Jimin,Who,0.838,16.28358208955224,8.140298507462687,12.234328358208955,0.66,0.756,0.00289,116.034,2024-10-02
Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),0.282,16.28358208955224,8.140298507462687,12.234328358208955,0.487,0.658,0.00877,142.18,2024-10-02
Zach Bryan,Something in the Orange,0.148,16.28358208955224,8.140298507462687,12.234328358208955,0.369,0.192,0.555,175.212,2024-10-02
Chappell Roan,HOT TO GO!,0.957,16.28358208955224,8.140298507462687,12.234328358208955,0.742,0.757,0.0187,139.982,2024-10-02
Addison Rae,Diet Pepsi,0.841,16.28358208955224,8.140298507462687,12.234328358208955,0.669,0.561,0.495,150.069,2024-10-02
Kendrick Lamar,Not Like Us,0.214,16.28358208955224,8.140298507462687,12.234328358208955,0.898,0.472,0.0107,101.061,2024-10-02
Benson Boone,Slow It Down,0.544,16.28358208955224,8.140298507462687,12.234328358208955,0.432,0.583,0.174,181.489,2024-10-02
"Charli xcx, Billie Eilish",Guess featuring billie eilish,0.618,16.28358208955224,8.140298507462687,12.234328358208955,0.776,0.667,0.0146,130.019,2024-10-02
Myles Smith,Stargazing,0.332,16.28358208955224,8.140298507462687,12.234328358208955,0.635,0.601,0.246,123.994,2024-10-02
Zach Bryan,28,0.435,16.28358208955224,8.140298507462687,12.234328358208955,0.492,0.519,0.227,80.868,2024-10-02
Tate McRae,It's ok I'm ok,0.363,16.28358208955224,8.140298507462687,12.234328358208955,0.754,0.514,0.0257,114.997,2024-10-02
Tommy Richman,MILLION DOLLAR BABY,0.919,16.28358208955224,8.140298507462687,12.234328358208955,0.852,0.697,0.0973,138.029,2024-10-02
The Kid LAROI,NIGHTS LIKE THIS,0.12,16.28358208955224,8.140298507462687,12.234328358208955,0.482,0.757,0.0137,142.579,2024-10-02
Morgan Wallen,Last Night,0.488,16.28358208955224,8.140298507462687,12.234328358208955,0.492,0.673,0.413,203.812,2024-10-02
Linkin Park,The Emptiness Machine,0.806,16.28358208955224,8.140298507462687,12.234328358208955,0.466,0.872,0.0156,184.115,2024-10-02
The Neighbourhood,Sweater Weather,0.38,16.28358208955224,8.140298507462687,12.234328358208955,0.613,0.808,0.0426,124.037,2024-10-02
Michael Marcagi,Scared To Start,0.443,16.28358208955224,8.140298507462687,12.234328358208955,0.527,0.551,0.384,148.035,2024-10-02
"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),0.201,16.28358208955224,8.140298507462687,12.234328358208955,0.569,0.882,0.0316,148.038,2024-10-02
Morgan Wallen,Lies Lies Lies,0.382,16.28358208955224,8.140298507462687,12.234328358208955,0.486,0.702,0.239,81.053,2024-10-02
"Hanumankind, Kalmi",Big Dawgs,0.262,16.28358208955224,8.140298507462687,12.234328358208955,0.464,0.745,0.0235,180.098,2024-10-02
Sabrina Carpenter,Juno,0.64,16.28358208955224,8.140298507462687,12.234328358208955,0.633,0.725,0.0461,130.504,2024-10-02
Zach Bryan,Heading South,0.388,16.28358208955224,8.140298507462687,12.234328358208955,0.68,0.246,0.783,110.23,2024-10-02
Sabrina Carpenter,Good Graces,0.732,16.28358208955224,8.140298507462687,12.234328358208955,0.758,0.759,0.329,126.012,2024-10-02
Billie Eilish,LUNCH,0.945,16.28358208955224,8.140298507462687,12.234328358208955,0.893,0.4,0.0452,124.987,2024-10-02
Ndotz,Embrace It,0.788,16.28358208955224,8.140298507462687,12.234328358208955,0.882,0.645,0.475,114.933,2024-10-02
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,16.28358208955224,8.140298507462687,12.234328358208955,0.621,0.779,0.216,172.037,2024-10-02
Gunna,one of wun,0.287,16.28358208955224,8.140298507462687,12.234328358208955,0.915,0.453,0.0872,139.943,2024-10-02
Zach Bryan,Sun to Me,0.557,16.28358208955224,8.140298507462687,12.234328358208955,0.505,0.27,0.593,98.721,2024-10-02
Billie Eilish,CHIHIRO,0.521,16.28358208955224,8.140298507462687,12.234328358208955,0.7,0.425,0.144,110.015,2024-10-02
Chappell Roan,Pink Pony Club,0.507,16.28358208955224,8.140298507462687,12.234328358208955,0.61,0.65,0.399,106.719,2024-10-02
"The Weeknd, Playboi Carti",Timeless (with Playboi Carti),0.57,18.37037037037037,8.591358024691358,13.466666666666667,0.769,0.722,0.0584,119.973,2024-10-03
"Lady Gaga, Bruno Mars",Die With A Smile,0.535,18.37037037037037,8.591358024691358,13.466666666666667,0.521,0.592,0.308,157.969,2024-10-03
Shaboozey,A Bar Song (Tipsy),0.599,18.37037037037037,8.591358024691358,13.466666666666667,0.722,0.706,0.072,80.969,2024-10-03
Billie Eilish,BIRDS OF A FEATHER,0.438,18.37037037037037,8.591358024691358,13.466666666666667,0.747,0.507,0.2,104.978,2024-10-03
Sabrina Carpenter,Taste,0.721,18.37037037037037,8.591358024691358,13.466666666666667,0.674,0.907,0.101,112.964,2024-10-03
Chappell Roan,"Good Luck, Babe!",0.785,18.37037037037037,8.591358024691358,13.466666666666667,0.7,0.582,0.0502,116.712,2024-10-03
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.753,18.37037037037037,8.591358024691358,13.466666666666667,0.644,0.874,0.0113,128.017,2024-10-03
Sabrina Carpenter,Espresso,0.708,18.37037037037037,8.591358024691358,13.466666666666667,0.699,0.776,0.131,103.963,2024-10-03
Benson Boone,Beautiful Things,0.219,18.37037037037037,8.591358024691358,13.466666666666667,0.472,0.471,0.151,105.029,2024-10-03
Sabrina Carpenter,Please Please Please,0.621,18.37037037037037,8.591358024691358,13.466666666666667,0.675,0.586,0.257,107.015,2024-10-03
Noah Kahan,Stick Season,0.801,18.37037037037037,8.591358024691358,13.466666666666667,0.664,0.5,0.799,117.896,2024-10-03
Gigi Perez,Sailor Song,0.273,18.37037037037037,8.591358024691358,13.466666666666667,0.494,0.413,0.682,94.938,2024-10-03
Sabrina Carpenter,Bed Chem,0.676,18.37037037037037,8.591358024691358,13.466666666666667,0.739,0.727,0.0678,94.99,2024-10-03
Zach Bryan,Pink Skies,0.253,18.37037037037037,8.591358024691358,13.466666666666667,0.525,0.488,0.191,84.999,2024-10-03
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,18.37037037037037,8.591358024691358,13.466666666666667,0.429,0.453,0.554,77.639,2024-10-03
Jimin,Who,0.838,18.37037037037037,8.591358024691358,13.466666666666667,0.66,0.756,0.00289,116.034,2024-10-03
Hozier,Too Sweet,0.96,18.37037037037037,8.591358024691358,13.466666666666667,0.74,0.643,0.041,117.025,2024-10-03
Teddy Swims,Lose Control,0.242,18.37037037037037,8.591358024691358,13.466666666666667,0.561,0.604,0.199,159.92,2024-10-03
Dasha,Austin (Boots Stop Workin'),0.739,18.37037037037037,8.591358024691358,13.466666666666667,0.756,0.672,0.464,114.935,2024-10-03
Gracie Abrams,"I Love You, I'm Sorry",0.338,18.37037037037037,8.591358024691358,13.466666666666667,0.53,0.406,0.656,115.94,2024-10-03
Billie Eilish,WILDFLOWER,0.126,18.37037037037037,8.591358024691358,13.466666666666667,0.467,0.247,0.612,148.101,2024-10-03
Chappell Roan,HOT TO GO!,0.957,18.37037037037037,8.591358024691358,13.466666666666667,0.742,0.757,0.0187,139.982,2024-10-03
Zach Bryan,Something in the Orange,0.148,18.37037037037037,8.591358024691358,13.466666666666667,0.369,0.192,0.555,175.212,2024-10-03
Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),0.282,18.37037037037037,8.591358024691358,13.466666666666667,0.487,0.658,0.00877,142.18,2024-10-03
Kendrick Lamar,Not Like Us,0.214,18.37037037037037,8.591358024691358,13.466666666666667,0.898,0.472,0.0107,101.061,2024-10-03
Addison Rae,Diet Pepsi,0.841,18.37037037037037,8.591358024691358,13.466666666666667,0.669,0.561,0.495,150.069,2024-10-03
Myles Smith,Stargazing,0.332,18.37037037037037,8.591358024691358,13.466666666666667,0.635,0.601,0.246,123.994,2024-10-03
Benson Boone,Slow It Down,0.544,18.37037037037037,8.591358024691358,13.466666666666667,0.432,0.583,0.174,181.489,2024-10-03
Morgan Wallen,Last Night,0.488,18.37037037037037,8.591358024691358,13.466666666666667,0.492,0.673,0.413,203.812,2024-10-03
"Charli xcx, Billie Eilish",Guess featuring billie eilish,0.618,18.37037037037037,8.591358024691358,13.466666666666667,0.776,0.667,0.0146,130.019,2024-10-03
The Kid LAROI,NIGHTS LIKE THIS,0.12,18.37037037037037,8.591358024691358,13.466666666666667,0.482,0.757,0.0137,142.579,2024-10-03
Tommy Richman,MILLION DOLLAR BABY,0.919,18.37037037037037,8.591358024691358,13.466666666666667,0.852,0.697,0.0973,138.029,2024-10-03
Tate McRae,It's ok I'm ok,0.363,18.37037037037037,8.591358024691358,13.466666666666667,0.754,0.514,0.0257,114.997,2024-10-03
"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),0.201,18.37037037037037,8.591358024691358,13.466666666666667,0.569,0.882,0.0316,148.038,2024-10-03
Morgan Wallen,Lies Lies Lies,0.382,18.37037037037037,8.591358024691358,13.466666666666667,0.486,0.702,0.239,81.053,2024-10-03
The Neighbourhood,Sweater Weather,0.38,18.37037037037037,8.591358024691358,13.466666666666667,0.613,0.808,0.0426,124.037,2024-10-03
"Hanumankind, Kalmi",Big Dawgs,0.262,18.37037037037037,8.591358024691358,13.466666666666667,0.464,0.745,0.0235,180.098,2024-10-03
Zach Bryan,Heading South,0.388,18.37037037037037,8.591358024691358,13.466666666666667,0.68,0.246,0.783,110.23,2024-10-03
Sabrina Carpenter,Good Graces,0.732,18.37037037037037,8.591358024691358,13.466666666666667,0.758,0.759,0.329,126.012,2024-10-03
Sabrina Carpenter,Juno,0.64,18.37037037037037,8.591358024691358,13.466666666666667,0.633,0.725,0.0461,130.504,2024-10-03
Linkin Park,The Emptiness Machine,0.806,18.37037037037037,8.591358024691358,13.466666666666667,0.466,0.872,0.0156,184.115,2024-10-03
Zach Bryan,28,0.435,18.37037037037037,8.591358024691358,13.466666666666667,0.492,0.519,0.227,80.868,2024-10-03
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,18.37037037037037,8.591358024691358,13.466666666666667,0.621,0.779,0.216,172.037,2024-10-03
Michael Marcagi,Scared To Start,0.443,18.37037037037037,8.591358024691358,13.466666666666667,0.527,0.551,0.384,148.035,2024-10-03
Gunna,one of wun,0.287,18.37037037037037,8.591358024691358,13.466666666666667,0.915,0.453,0.0872,139.943,2024-10-03
Ndotz,Embrace It,0.788,18.37037037037037,8.591358024691358,13.466666666666667,0.882,0.645,0.475,114.933,2024-10-03
Zach Bryan,Sun to Me,0.557,18.37037037037037,8.591358024691358,13.466666666666667,0.505,0.27,0.593,98.721,2024-10-03
"Marshmello, Kane Brown",Miles On It,0.785,18.37037037037037,8.591358024691358,13.466666666666667,0.634,0.761,0.00537,129.963,2024-10-03
Hozier,Take Me to Church,0.437,18.37037037037037,8.591358024691358,13.466666666666667,0.575,0.664,0.637,129.071,2024-10-03
Chappell Roan,Pink Pony Club,0.507,18.37037037037037,8.591358024691358,13.466666666666667,0.61,0.65,0.399,106.719,2024-10-03
"The Weeknd, Playboi Carti",Timeless (with Playboi Carti),0.57,20.043181818181818,9.714204545454546,14.883522727272727,0.769,0.722,0.0584,119.973,2024-10-04
Shaboozey,A Bar Song (Tipsy),0.599,20.043181818181818,9.714204545454546,14.883522727272727,0.722,0.706,0.072,80.969,2024-10-04
"Lady Gaga, Bruno Mars",Die With A Smile,0.535,20.043181818181818,9.714204545454546,14.883522727272727,0.521,0.592,0.308,157.969,2024-10-04
Sabrina Carpenter,Taste,0.721,20.043181818181818,9.714204545454546,14.883522727272727,0.674,0.907,0.101,112.964,2024-10-04
Billie Eilish,BIRDS OF A FEATHER,0.438,20.043181818181818,9.714204545454546,14.883522727272727,0.747,0.507,0.2,104.978,2024-10-04
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.753,20.043181818181818,9.714204545454546,14.883522727272727,0.644,0.874,0.0113,128.017,2024-10-04
Chappell Roan,"Good Luck, Babe!",0.785,20.043181818181818,9.714204545454546,14.883522727272727,0.7,0.582,0.0502,116.712,2024-10-04
Sabrina Carpenter,Espresso,0.708,20.043181818181818,9.714204545454546,14.883522727272727,0.699,0.776,0.131,103.963,2024-10-04
Benson Boone,Beautiful Things,0.219,20.043181818181818,9.714204545454546,14.883522727272727,0.472,0.471,0.151,105.029,2024-10-04
Sabrina Carpenter,Please Please Please,0.621,20.043181818181818,9.714204545454546,14.883522727272727,0.675,0.586,0.257,107.015,2024-10-04
Sabrina Carpenter,Bed Chem,0.676,20.043181818181818,9.714204545454546,14.883522727272727,0.739,0.727,0.0678,94.99,2024-10-04
Noah Kahan,Stick Season,0.801,20.043181818181818,9.714204545454546,14.883522727272727,0.664,0.5,0.799,117.896,2024-10-04
Gigi Perez,Sailor Song,0.273,20.043181818181818,9.714204545454546,14.883522727272727,0.494,0.413,0.682,94.938,2024-10-04
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,20.043181818181818,9.714204545454546,14.883522727272727,0.429,0.453,0.554,77.639,2024-10-04
Zach Bryan,Pink Skies,0.253,20.043181818181818,9.714204545454546,14.883522727272727,0.525,0.488,0.191,84.999,2024-10-04
Jimin,Who,0.838,20.043181818181818,9.714204545454546,14.883522727272727,0.66,0.756,0.00289,116.034,2024-10-04
Hozier,Too Sweet,0.96,20.043181818181818,9.714204545454546,14.883522727272727,0.74,0.643,0.041,117.025,2024-10-04
Teddy Swims,Lose Control,0.242,20.043181818181818,9.714204545454546,14.883522727272727,0.561,0.604,0.199,159.92,2024-10-04
Gracie Abrams,"I Love You, I'm Sorry",0.338,20.043181818181818,9.714204545454546,14.883522727272727,0.53,0.406,0.656,115.94,2024-10-04
Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),0.282,20.043181818181818,9.714204545454546,14.883522727272727,0.487,0.658,0.00877,142.18,2024-10-04
Zach Bryan,Something in the Orange,0.148,20.043181818181818,9.714204545454546,14.883522727272727,0.369,0.192,0.555,175.212,2024-10-04
Dasha,Austin (Boots Stop Workin'),0.739,20.043181818181818,9.714204545454546,14.883522727272727,0.756,0.672,0.464,114.935,2024-10-04
Billie Eilish,WILDFLOWER,0.126,20.043181818181818,9.714204545454546,14.883522727272727,0.467,0.247,0.612,148.101,2024-10-04
Chappell Roan,HOT TO GO!,0.957,20.043181818181818,9.714204545454546,14.883522727272727,0.742,0.757,0.0187,139.982,2024-10-04
Myles Smith,Stargazing,0.332,20.043181818181818,9.714204545454546,14.883522727272727,0.635,0.601,0.246,123.994,2024-10-04
Benson Boone,Slow It Down,0.544,20.043181818181818,9.714204545454546,14.883522727272727,0.432,0.583,0.174,181.489,2024-10-04
Kendrick Lamar,Not Like Us,0.214,20.043181818181818,9.714204545454546,14.883522727272727,0.898,0.472,0.0107,101.061,2024-10-04
Addison Rae,Diet Pepsi,0.841,20.043181818181818,9.714204545454546,14.883522727272727,0.669,0.561,0.495,150.069,2024-10-04
Morgan Wallen,Last Night,0.488,20.043181818181818,9.714204545454546,14.883522727272727,0.492,0.673,0.413,203.812,2024-10-04
Tommy Richman,MILLION DOLLAR BABY,0.919,20.043181818181818,9.714204545454546,14.883522727272727,0.852,0.697,0.0973,138.029,2024-10-04
"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),0.201,20.043181818181818,9.714204545454546,14.883522727272727,0.569,0.882,0.0316,148.038,2024-10-04
"Charli xcx, Billie Eilish",Guess featuring billie eilish,0.618,20.043181818181818,9.714204545454546,14.883522727272727,0.776,0.667,0.0146,130.019,2024-10-04
Tate McRae,It's ok I'm ok,0.363,20.043181818181818,9.714204545454546,14.883522727272727,0.754,0.514,0.0257,114.997,2024-10-04
The Neighbourhood,Sweater Weather,0.38,20.043181818181818,9.714204545454546,14.883522727272727,0.613,0.808,0.0426,124.037,2024-10-04
Morgan Wallen,Lies Lies Lies,0.382,20.043181818181818,9.714204545454546,14.883522727272727,0.486,0.702,0.239,81.053,2024-10-04
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,20.043181818181818,9.714204545454546,14.883522727272727,0.621,0.779,0.216,172.037,2024-10-04
The Kid LAROI,NIGHTS LIKE THIS,0.12,20.043181818181818,9.714204545454546,14.883522727272727,0.482,0.757,0.0137,142.579,2024-10-04
Zach Bryan,Heading South,0.388,20.043181818181818,9.714204545454546,14.883522727272727,0.68,0.246,0.783,110.23,2024-10-04
"Hanumankind, Kalmi",Big Dawgs,0.262,20.043181818181818,9.714204545454546,14.883522727272727,0.464,0.745,0.0235,180.098,2024-10-04
Zach Bryan,28,0.435,20.043181818181818,9.714204545454546,14.883522727272727,0.492,0.519,0.227,80.868,2024-10-04
Ndotz,Embrace It,0.788,20.043181818181818,9.714204545454546,14.883522727272727,0.882,0.645,0.475,114.933,2024-10-04
Sabrina Carpenter,Juno,0.64,20.043181818181818,9.714204545454546,14.883522727272727,0.633,0.725,0.0461,130.504,2024-10-04
Sabrina Carpenter,Good Graces,0.732,20.043181818181818,9.714204545454546,14.883522727272727,0.758,0.759,0.329,126.012,2024-10-04
"Marshmello, Kane Brown",Miles On It,0.785,20.043181818181818,9.714204545454546,14.883522727272727,0.634,0.761,0.00537,129.963,2024-10-04
Linkin Park,The Emptiness Machine,0.806,20.043181818181818,9.714204545454546,14.883522727272727,0.466,0.872,0.0156,184.115,2024-10-04
Michael Marcagi,Scared To Start,0.443,20.043181818181818,9.714204545454546,14.883522727272727,0.527,0.551,0.384,148.035,2024-10-04
Journey,Don't Stop Believin' (2022 Remaster),0.51,20.043181818181818,9.714204545454546,14.883522727272727,0.505,0.754,0.132,119.204,2024-10-04
Gunna,one of wun,0.287,20.043181818181818,9.714204545454546,14.883522727272727,0.915,0.453,0.0872,139.943,2024-10-04
Hozier,Take Me to Church,0.437,20.043181818181818,9.714204545454546,14.883522727272727,0.575,0.664,0.637,129.071,2024-10-04
Tucker Wetmore,Wind Up Missin’ You,0.661,20.043181818181818,9.714204545454546,14.883522727272727,0.571,0.717,0.508,171.858,2024-10-04
Shaboozey,A Bar Song (Tipsy),0.599,18.083522727272726,8.17840909090909,13.104545454545455,0.722,0.706,0.072,80.969,2024-10-05
"Lady Gaga, Bruno Mars",Die With A Smile,0.535,18.083522727272726,8.17840909090909,13.104545454545455,0.521,0.592,0.308,157.969,2024-10-05
Sabrina Carpenter,Taste,0.721,18.083522727272726,8.17840909090909,13.104545454545455,0.674,0.907,0.101,112.964,2024-10-05
Billie Eilish,BIRDS OF A FEATHER,0.438,18.083522727272726,8.17840909090909,13.104545454545455,0.747,0.507,0.2,104.978,2024-10-05
"The Weeknd, Playboi Carti",Timeless (with Playboi Carti),0.57,18.083522727272726,8.17840909090909,13.104545454545455,0.769,0.722,0.0584,119.973,2024-10-05
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.753,18.083522727272726,8.17840909090909,13.104545454545455,0.644,0.874,0.0113,128.017,2024-10-05
Sabrina Carpenter,Espresso,0.708,18.083522727272726,8.17840909090909,13.104545454545455,0.699,0.776,0.131,103.963,2024-10-05
Chappell Roan,"Good Luck, Babe!",0.785,18.083522727272726,8.17840909090909,13.104545454545455,0.7,0.582,0.0502,116.712,2024-10-05
Benson Boone,Beautiful Things,0.219,18.083522727272726,8.17840909090909,13.104545454545455,0.472,0.471,0.151,105.029,2024-10-05
Sabrina Carpenter,Please Please Please,0.621,18.083522727272726,8.17840909090909,13.104545454545455,0.675,0.586,0.257,107.015,2024-10-05
Noah Kahan,Stick Season,0.801,18.083522727272726,8.17840909090909,13.104545454545455,0.664,0.5,0.799,117.896,2024-10-05
Sabrina Carpenter,Bed Chem,0.676,18.083522727272726,8.17840909090909,13.104545454545455,0.739,0.727,0.0678,94.99,2024-10-05
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,18.083522727272726,8.17840909090909,13.104545454545455,0.429,0.453,0.554,77.639,2024-10-05
Jimin,Who,0.838,18.083522727272726,8.17840909090909,13.104545454545455,0.66,0.756,0.00289,116.034,2024-10-05
Zach Bryan,Pink Skies,0.253,18.083522727272726,8.17840909090909,13.104545454545455,0.525,0.488,0.191,84.999,2024-10-05
Gigi Perez,Sailor Song,0.273,18.083522727272726,8.17840909090909,13.104545454545455,0.494,0.413,0.682,94.938,2024-10-05
Hozier,Too Sweet,0.96,18.083522727272726,8.17840909090909,13.104545454545455,0.74,0.643,0.041,117.025,2024-10-05
Teddy Swims,Lose Control,0.242,18.083522727272726,8.17840909090909,13.104545454545455,0.561,0.604,0.199,159.92,2024-10-05
Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),0.282,18.083522727272726,8.17840909090909,13.104545454545455,0.487,0.658,0.00877,142.18,2024-10-05
Chappell Roan,HOT TO GO!,0.957,18.083522727272726,8.17840909090909,13.104545454545455,0.742,0.757,0.0187,139.982,2024-10-05
Zach Bryan,Something in the Orange,0.148,18.083522727272726,8.17840909090909,13.104545454545455,0.369,0.192,0.555,175.212,2024-10-05
Dasha,Austin (Boots Stop Workin'),0.739,18.083522727272726,8.17840909090909,13.104545454545455,0.756,0.672,0.464,114.935,2024-10-05
Gracie Abrams,"I Love You, I'm Sorry",0.338,18.083522727272726,8.17840909090909,13.104545454545455,0.53,0.406,0.656,115.94,2024-10-05
Myles Smith,Stargazing,0.332,18.083522727272726,8.17840909090909,13.104545454545455,0.635,0.601,0.246,123.994,2024-10-05
Morgan Wallen,Last Night,0.488,18.083522727272726,8.17840909090909,13.104545454545455,0.492,0.673,0.413,203.812,2024-10-05
Billie Eilish,WILDFLOWER,0.126,18.083522727272726,8.17840909090909,13.104545454545455,0.467,0.247,0.612,148.101,2024-10-05
Kendrick Lamar,Not Like Us,0.214,18.083522727272726,8.17840909090909,13.104545454545455,0.898,0.472,0.0107,101.061,2024-10-05
Benson Boone,Slow It Down,0.544,18.083522727272726,8.17840909090909,13.104545454545455,0.432,0.583,0.174,181.489,2024-10-05
"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),0.201,18.083522727272726,8.17840909090909,13.104545454545455,0.569,0.882,0.0316,148.038,2024-10-05
Addison Rae,Diet Pepsi,0.841,18.083522727272726,8.17840909090909,13.104545454545455,0.669,0.561,0.495,150.069,2024-10-05
Tommy Richman,MILLION DOLLAR BABY,0.919,18.083522727272726,8.17840909090909,13.104545454545455,0.852,0.697,0.0973,138.029,2024-10-05
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,18.083522727272726,8.17840909090909,13.104545454545455,0.621,0.779,0.216,172.037,2024-10-05
"Charli xcx, Billie Eilish",Guess featuring billie eilish,0.618,18.083522727272726,8.17840909090909,13.104545454545455,0.776,0.667,0.0146,130.019,2024-10-05
The Neighbourhood,Sweater Weather,0.38,18.083522727272726,8.17840909090909,13.104545454545455,0.613,0.808,0.0426,124.037,2024-10-05
Journey,Don't Stop Believin' (2022 Remaster),0.51,18.083522727272726,8.17840909090909,13.104545454545455,0.505,0.754,0.132,119.204,2024-10-05
"Marshmello, Kane Brown",Miles On It,0.785,18.083522727272726,8.17840909090909,13.104545454545455,0.634,0.761,0.00537,129.963,2024-10-05
Ndotz,Embrace It,0.788,18.083522727272726,8.17840909090909,13.104545454545455,0.882,0.645,0.475,114.933,2024-10-05
Zach Bryan,Heading South,0.388,18.083522727272726,8.17840909090909,13.104545454545455,0.68,0.246,0.783,110.23,2024-10-05
Tate McRae,It's ok I'm ok,0.363,18.083522727272726,8.17840909090909,13.104545454545455,0.754,0.514,0.0257,114.997,2024-10-05
"Hanumankind, Kalmi",Big Dawgs,0.262,18.083522727272726,8.17840909090909,13.104545454545455,0.464,0.745,0.0235,180.098,2024-10-05
Morgan Wallen,Lies Lies Lies,0.382,18.083522727272726,8.17840909090909,13.104545454545455,0.486,0.702,0.239,81.053,2024-10-05
Luke Combs,Fast Car,0.67,18.083522727272726,8.17840909090909,13.104545454545455,0.712,0.603,0.186,97.994,2024-10-05
Zach Bryan,28,0.435,18.083522727272726,8.17840909090909,13.104545454545455,0.492,0.519,0.227,80.868,2024-10-05
The Kid LAROI,NIGHTS LIKE THIS,0.12,18.083522727272726,8.17840909090909,13.104545454545455,0.482,0.757,0.0137,142.579,2024-10-05
Sabrina Carpenter,Juno,0.64,18.083522727272726,8.17840909090909,13.104545454545455,0.633,0.725,0.0461,130.504,2024-10-05
Michael Marcagi,Scared To Start,0.443,18.083522727272726,8.17840909090909,13.104545454545455,0.527,0.551,0.384,148.035,2024-10-05
Sabrina Carpenter,Good Graces,0.732,18.083522727272726,8.17840909090909,13.104545454545455,0.758,0.759,0.329,126.012,2024-10-05
Hozier,Take Me to Church,0.437,18.083522727272726,8.17840909090909,13.104545454545455,0.575,0.664,0.637,129.071,2024-10-05
"David Guetta, OneRepublic",I Don't Wanna Wait,0.554,18.083522727272726,8.17840909090909,13.104545454545455,0.681,0.714,0.0375,129.976,2024-10-05
Taylor Swift,Cruel Summer,0.564,18.083522727272726,8.17840909090909,13.104545454545455,0.552,0.702,0.117,169.994,2024-10-05
Shaboozey,A Bar Song (Tipsy),0.599,20.326704545454547,9.502272727272727,14.944318181818181,0.722,0.706,0.072,80.969,2024-10-06
"Lady Gaga, Bruno Mars",Die With A Smile,0.535,20.326704545454547,9.502272727272727,14.944318181818181,0.521,0.592,0.308,157.969,2024-10-06
Sabrina Carpenter,Taste,0.721,20.326704545454547,9.502272727272727,14.944318181818181,0.674,0.907,0.101,112.964,2024-10-06
Billie Eilish,BIRDS OF A FEATHER,0.438,20.326704545454547,9.502272727272727,14.944318181818181,0.747,0.507,0.2,104.978,2024-10-06
"The Weeknd, Playboi Carti",Timeless (with Playboi Carti),0.57,20.326704545454547,9.502272727272727,14.944318181818181,0.769,0.722,0.0584,119.973,2024-10-06
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.753,20.326704545454547,9.502272727272727,14.944318181818181,0.644,0.874,0.0113,128.017,2024-10-06
Sabrina Carpenter,Espresso,0.708,20.326704545454547,9.502272727272727,14.944318181818181,0.699,0.776,0.131,103.963,2024-10-06
Chappell Roan,"Good Luck, Babe!",0.785,20.326704545454547,9.502272727272727,14.944318181818181,0.7,0.582,0.0502,116.712,2024-10-06
Benson Boone,Beautiful Things,0.219,20.326704545454547,9.502272727272727,14.944318181818181,0.472,0.471,0.151,105.029,2024-10-06
Sabrina Carpenter,Please Please Please,0.621,20.326704545454547,9.502272727272727,14.944318181818181,0.675,0.586,0.257,107.015,2024-10-06
Gigi Perez,Sailor Song,0.273,20.326704545454547,9.502272727272727,14.944318181818181,0.494,0.413,0.682,94.938,2024-10-06
Noah Kahan,Stick Season,0.801,20.326704545454547,9.502272727272727,14.944318181818181,0.664,0.5,0.799,117.896,2024-10-06
Gracie Abrams,"I Love You, I'm Sorry",0.338,20.326704545454547,9.502272727272727,14.944318181818181,0.53,0.406,0.656,115.94,2024-10-06
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,20.326704545454547,9.502272727272727,14.944318181818181,0.429,0.453,0.554,77.639,2024-10-06
Sabrina Carpenter,Bed Chem,0.676,20.326704545454547,9.502272727272727,14.944318181818181,0.739,0.727,0.0678,94.99,2024-10-06
