"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-02","2024","06","02","","20.6","","9.8","","15.2","","2.8","","0.0","","","","","","0.0","","","","13","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-03","2024","06","03","","15.9","","10.3","","13.1","","4.9","","0.0","","","","","","30.7","","","","13","","38",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-04","2024","06","04","","19.3","","9.7","","14.5","","3.5","","0.0","","","","","","1.6","","","","35","","48",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-05","2024","06","05","","19.7","","9.6","","14.6","","3.4","","0.0","","","","","","0.0","","","","31","","59",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-06","2024","06","06","","19.5","","9.6","","14.5","","3.5","","0.0","","","","","","0.0","","","","31","","48",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-07","2024","06","07","","19.8","","9.7","","14.8","","3.2","","0.0","","","","","","0.4","","","","30","","60",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-08","2024","06","08","","12.1","","3.2","","7.7","","10.3","","0.0","","","","","","2.0","","","","34","","34",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-09","2024","06","09","","14.8","","4.9","","9.8","","8.2","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-10","2024","06","10","","22.2","","9.0","","15.6","","2.4","","0.0","","","","","","0.0","","","","30","","45",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-11","2024","06","11","","25.0","","10.5","","17.7","","0.3","","0.0","","","","","","11.6","","","","31","","64",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-12","2024","06","12","","15.1","","9.6","","12.4","","5.6","","0.0","","","","","","6.6","","","","31","","47",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-13","2024","06","13","","21.6","","10.3","","15.9","","2.1","","0.0","","","","","","0.7","","","","32","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-14","2024","06","14","","22.8","","11.7","","17.2","","0.8","","0.0","","","","","","0.7","","","","31","","38",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-15","2024","06","15","","19.0","","7.2","","13.1","","4.9","","0.0","","","","","","0.0","","","","35","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-16","2024","06","16","","16.5","","7.8","","12.1","","5.9","","0.0","","","","","","0.3","","","","36","","47",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-17","2024","06","17","","13.8","","6.1","","10.0","","8.0","","0.0","","","","","","3.1","","","","1","","50",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-18","2024","06","18","","13.6","","4.6","","9.1","","8.9","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-19","2024","06","19","","19.2","","4.3","","11.7","","6.3","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-20","2024","06","20","","21.9","","6.9","","14.4","","3.6","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-21","2024","06","21","","24.3","","9.9","","17.1","","0.9","","0.0","","","","","","0.0","","","","16","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-22","2024","06","22","","25.5","","10.0","","17.8","","0.2","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-23","2024","06","23","","27.3","","15.2","","21.2","","0.0","","3.2","","","","","","1.4","","","","35","","48",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-24","2024","06","24","","22.5","","12.7","","17.6","","0.4","","0.0","","","","","","0.0","","","","32","","51",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-25","2024","06","25","","20.9","","10.5","","15.7","","2.3","","0.0","","","","","","1.2","","","","32","","34",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-26","2024","06","26","","23.8","","13.1","","18.4","","0.0","","0.4","","","","","","0.0","","","","13","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-27","2024","06","27","","18.1","","14.1","","16.1","","1.9","","0.0","","","","","","5.1","","","","9","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-28","2024","06","28","","21.1","","9.2","","15.2","","2.8","","0.0","","","","","","0.3","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-29","2024","06","29","","25.0","","10.5","","17.8","","0.2","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-06-30","2024","06","30","","22.8","","15.2","","19.0","","0.0","","1.0","","","","","","1.3","","","","15","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-01","2024","07","01","","24.4","","13.9","","19.2","","0.0","","1.2","","","","","","0.0","","","","30","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-02","2024","07","02","","22.4","","13.4","","17.9","","0.1","","0.0","","","","","","2.8","","","","31","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-03","2024","07","03","","19.2","","12.9","","16.0","","2.0","","0.0","","","","","","11.2","","","","31","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-04","2024","07","04","","23.8","","12.5","","18.1","","0.0","","0.1","","","","","","0.0","","","","28","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-05","2024","07","05","","26.3","","13.5","","19.9","","0.0","","1.9","","","","","","0.0","","","","30","","38",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-06","2024","07","06","","26.0","","16.1","","21.0","","0.0","","3.0","","","","","","0.0","","","","32","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-07","2024","07","07","","29.3","","13.3","","21.3","","0.0","","3.3","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-08","2024","07","08","","32.6","","17.2","","24.9","","0.0","","6.9","","","","","","0.0","","","","29","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-09","2024","07","09","","34.1","","18.4","","26.2","","0.0","","8.2","","","","","","0.0","","","","17","","36",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-10","2024","07","10","","36.2","","20.9","","28.5","","0.0","","10.5","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-11","2024","07","11","","29.8","","20.4","","25.1","","0.0","","7.1","","","","","","0.6","","","","33","","43",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-12","2024","07","12","","24.6","","14.7","","19.6","","0.0","","1.6","","","","","","0.0","","","","30","","40",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-13","2024","07","13","","24.9","","13.9","","19.4","","0.0","","1.4","","","","","","0.0","","","","3","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-14","2024","07","14","","24.0","","14.5","","19.3","","0.0","","1.3","","","","","","1.5","","","","33","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-15","2024","07","15","","28.8","","14.7","","21.7","","0.0","","3.7","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-16","2024","07","16","","31.7","","20.8","","26.2","","0.0","","8.2","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-17","2024","07","17","","34.0","","19.1","","26.5","","0.0","","8.5","","","","","","0.8","","","","6","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-18","2024","07","18","","35.3","","19.0","","27.1","","0.0","","9.1","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-19","2024","07","19","","33.4","","19.5","","26.5","","0.0","","8.5","","","","","","0.0","","","","14","","36",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-20","2024","07","20","","31.3","","18.9","","25.1","","0.0","","7.1","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-21","2024","07","21","","33.8","","20.4","","27.1","","0.0","","9.1","","","","","","0.0","","","","7","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-22","2024","07","22","","33.5","","21.6","","27.5","","0.0","","9.5","","","","","","0.0","","","","13","","42",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-23","2024","07","23","","29.1","","21.0","","25.0","","0.0","","7.0","","","","","","0.0","","","","13","","48",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-24","2024","07","24","","23.7","","18.3","","21.0","","0.0","","3.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-25","2024","07","25","","18.6","","10.5","","14.5","","3.5","","0.0","","","","","","6.3","","","","27","","50",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-26","2024","07","26","","17.9","","10.6","","14.2","","3.8","","0.0","","","","","","4.9","","","","28","","56",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-27","2024","07","27","","23.4","","12.3","","17.9","","0.1","","0.0","","","","","","3.9","","","","29","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-28","2024","07","28","","27.7","","13.1","","20.4","","0.0","","2.4","","","","","","0.0","","","","25","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-29","2024","07","29","","28.1","","15.4","","21.8","","0.0","","3.8","","","","","","0.0","","","","33","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-30","2024","07","30","","26.2","","15.1","","20.6","","0.0","","2.6","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-07-31","2024","07","31","","30.0","","16.0","","23.0","","0.0","","5.0","","","","","","0.0","","","","33","","68",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-01","2024","08","01","","28.7","","14.3","","21.5","","0.0","","3.5","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-02","2024","08","02","","25.6","","17.7","","21.6","","0.0","","3.6","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-03","2024","08","03","","28.5","","15.9","","22.2","","0.0","","4.2","","","","","","0.2","","","","1","","34",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-04","2024","08","04","","24.1","","12.9","","18.5","","0.0","","0.5","","","","","","15.6","","","","7","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-05","2024","08","05","","18.4","","14.4","","16.4","","1.6","","0.0","","","","","","11.2","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-06","2024","08","06","","20.1","","12.2","","16.1","","1.9","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-07","2024","08","07","","22.4","","12.9","","17.6","","0.4","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-08","2024","08","08","","22.7","","11.2","","17.0","","1.0","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-09","2024","08","09","","24.0","","12.8","","18.4","","0.0","","0.4","","","","","","0.0","","","","13","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-10","2024","08","10","","26.9","","14.1","","20.5","","0.0","","2.5","","","","","","0.0","","","","14","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-11","2024","08","11","","28.8","","15.2","","22.0","","0.0","","4.0","","","","","","0.0","","","","16","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-12","2024","08","12","","29.4","","16.5","","22.9","","0.0","","4.9","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-13","2024","08","13","","27.8","","13.9","","20.9","","0.0","","2.9","","","","","","1.7","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-14","2024","08","14","","24.9","","16.3","","20.6","","0.0","","2.6","","","","","","0.0","","","","32","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-15","2024","08","15","","26.8","","12.5","","19.7","","0.0","","1.7","","","","","","10.1","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-16","2024","08","16","","17.5","","15.8","","16.7","","1.3","","0.0","","","","","","6.8","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-17","2024","08","17","","21.9","","13.3","","17.6","","0.4","","0.0","","","","","","1.4","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-18","2024","08","18","","24.4","","12.9","","18.6","","0.0","","0.6","","","","","","0.2","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-19","2024","08","19","","27.6","","16.1","","21.8","","0.0","","3.8","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-20","2024","08","20","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-21","2024","08","21","","24.4","","12.9","","18.7","","0.0","","0.7","","","","","","0.0","","","","34","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-22","2024","08","22","","19.8","","11.9","","15.9","","2.1","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-23","2024","08","23","","28.7","","13.2","","20.9","","0.0","","2.9","","","","","","0.0","","","","12","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-24","2024","08","24","","21.7","","12.8","","17.3","","0.7","","0.0","","","","","","9.2","","","","28","","48",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-25","2024","08","25","","23.2","","10.6","","16.9","","1.1","","0.0","","","","","","4.1","","","","29","","36",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-26","2024","08","26","","26.2","","12.8","","19.5","","0.0","","1.5","","","","","","0.0","","","","19","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-27","2024","08","27","","21.2","","12.0","","16.6","","1.4","","0.0","","","","","","7.0","","","","33","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-28","2024","08","28","","19.1","","11.8","","15.4","","2.6","","0.0","","","","","","1.3","","","","35","","40",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-29","2024","08","29","","23.9","","8.3","","16.1","","1.9","","0.0","","","","","","0.2","","","","30","","45",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-30","2024","08","30","","23.4","","10.4","","16.9","","1.1","","0.0","","","","","","0.0","","","","33","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-08-31","2024","08","31","","25.3","","13.0","","19.2","","0.0","","1.2","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-01","2024","09","01","","30.6","","12.8","","21.7","","0.0","","3.7","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-02","2024","09","02","","31.5","","14.0","","22.8","","0.0","","4.8","","","","","","0.0","","","","31","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-03","2024","09","03","","24.1","","15.0","","19.5","","0.0","","1.5","","","","","","0.5","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-04","2024","09","04","","20.6","","12.2","","16.4","","1.6","","0.0","","","","","","0.0","","","","32","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-05","2024","09","05","","26.0","","8.5","","17.3","","0.7","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-06","2024","09","06","","32.1","","11.6","","21.9","","0.0","","3.9","","","","","","","M","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-07","2024","09","07","","30.9","","13.7","","22.3","","0.0","","4.3","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-08","2024","09","08","","30.8","","12.8","","21.8","","0.0","","3.8","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-09","2024","09","09","","20.6","","10.2","","15.4","","2.6","","0.0","","","","","","0.0","","","","32","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-10","2024","09","10","","20.1","","5.4","","12.7","","5.3","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-11","2024","09","11","","18.7","","9.0","","13.9","","4.1","","0.0","","","","","","1.3","","","","10","","38",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-12","2024","09","12","","13.7","","9.9","","11.8","","6.2","","0.0","","","","","","5.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-13","2024","09","13","","19.0","","9.9","","14.4","","3.6","","0.0","","","","","","0.0","","","","33","","34",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-14","2024","09","14","","18.5","","8.1","","13.3","","4.7","","0.0","","","","","","1.4","","","","36","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-15","2024","09","15","","20.4","","8.1","","14.3","","3.7","","0.0","","","","","","0.2","","","","27","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-16","2024","09","16","","21.8","","7.1","","14.5","","3.5","","0.0","","","","","","0.2","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-17","2024","09","17","","24.3","","7.3","","15.8","","2.2","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-18","2024","09","18","","22.2","","8.7","","15.5","","2.5","","0.0","","","","","","0.0","","","","32","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-19","2024","09","19","","18.3","","7.9","","13.1","","4.9","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-20","2024","09","20","","14.3","","6.8","","10.6","","7.4","","0.0","","","","","","0.0","","","","32","","42",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-21","2024","09","21","","16.9","","3.2","","10.0","","8.0","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-22","2024","09","22","","21.2","","9.5","","15.3","","2.7","","0.0","","","","","","1.9","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-23","2024","09","23","","20.9","","9.1","","15.0","","3.0","","0.0","","","","","","0.5","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-24","2024","09","24","","26.1","","9.9","","18.0","","0.0","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-25","2024","09","25","","24.1","","14.5","","19.3","","0.0","","1.3","","","","","","0.0","","","","34","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-26","2024","09","26","","17.2","","8.2","","12.7","","5.3","","0.0","","","","","","10.7","","","","30","","52",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-27","2024","09","27","","21.4","","7.8","","14.6","","3.4","","0.0","","","","","","0.0","","","","27","","42",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-28","2024","09","28","","16.0","","4.3","","10.2","","7.8","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-29","2024","09","29","","12.3","","5.6","","9.0","","9.0","","0.0","","","","","","0.5","","","","31","","45",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-09-30","2024","09","30","","13.0","","4.0","","8.5","","9.5","","0.0","","","","","","0.0","","","","31","","49",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-01","2024","10","01","","11.9","","4.2","","8.0","","10.0","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-02","2024","10","02","","10.2","","3.6","","6.9","","11.1","","0.0","","","","","","0.0","","","","30","","36",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-03","2024","10","03","","12.3","","2.9","","7.6","","10.4","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-04","2024","10","04","","12.1","","5.3","","8.7","","9.3","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-05","2024","10","05","","15.0","","4.7","","9.8","","8.2","","0.0","","","","","","0.0","","","","32","","40",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-06","2024","10","06","","17.5","","4.0","","10.7","","7.3","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-07","2024","10","07","","23.0","","4.7","","13.8","","4.2","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-08","2024","10","08","","21.4","","6.3","","13.9","","4.1","","0.0","","","","","","0.0","","","","30","","60",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-09","2024","10","09","","11.6","","4.6","","8.1","","9.9","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-10","2024","10","10","","13.4","","3.0","","8.2","","9.8","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-11","2024","10","11","","11.6","","2.5","","7.0","","11.0","","0.0","","","","","","0.2","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-12","2024","10","12","","14.0","","-1.5","","6.2","","11.8","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-13","2024","10","13","","17.7","","5.2","","11.5","","6.5","","0.0","","","","","","0.0","","","","17","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-14","2024","10","14","","15.8","","3.7","","9.7","","8.3","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-15","2024","10","15","","14.5","","4.4","","9.5","","8.5","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-16","2024","10","16","","12.6","","5.8","","9.2","","8.8","","0.0","","","","","","0.6","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-17","2024","10","17","","10.9","","2.7","","6.8","","11.2","","0.0","","","","","","0.0","","","","31","","57",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-18","2024","10","18","","10.5","","1.7","","6.1","","11.9","","0.0","","","","","","0.0","","","","19","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-19","2024","10","19","","16.3","","1.0","","8.7","","9.3","","0.0","","","","","","0.0","","","","30","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-20","2024","10","20","","10.5","","5.0","","7.7","","10.3","","0.0","","","","","","0.5","","","","29","","36",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-21","2024","10","21","","5.8","","-2.6","","1.6","","16.4","","0.0","","","","","","0.7","","","","33","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-22","2024","10","22","","8.0","","-2.7","","2.7","","15.3","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-23","2024","10","23","","9.2","","0.0","","4.6","","13.4","","0.0","","","","","","0.0","","","","29","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-24","2024","10","24","","8.1","","0.6","","4.3","","13.7","","0.0","","","","","","0.0","","","","32","","50",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-25","2024","10","25","","9.6","","-1.9","","3.8","","14.2","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-26","2024","10","26","","6.7","","-1.0","","2.9","","15.1","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-27","2024","10","27","","9.0","","0.0","","4.5","","13.5","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-28","2024","10","28","","3.3","","-1.0","","1.1","","16.9","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-29","2024","10","29","","6.0","","-1.3","","2.3","","15.7","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-30","2024","10","30","","7.7","","-4.1","","1.8","","16.2","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-10-31","2024","10","31","","0.4","","-2.6","","-1.1","","19.1","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-01","2024","11","01","","-0.2","","-2.2","","-1.2","","19.2","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-02","2024","11","02","","-0.3","","-3.0","","-1.7","","19.7","","0.0","","","","","","0.9","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-03","2024","11","03","","8.0","","-5.2","","1.4","","16.6","","0.0","","","","","","0.2","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-04","2024","11","04","","7.6","","-3.5","","2.0","","16.0","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-05","2024","11","05","","3.9","","-3.1","","0.4","","17.6","","0.0","","","","","","1.0","","","","33","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-06","2024","11","06","","10.6","","-3.7","","3.5","","14.5","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-07","2024","11","07","","14.3","","5.2","","9.7","","8.3","","0.0","","","","","","0.0","","","","24","","33",""
