"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.58","45.50","MCTAVISH","7024745","2024-06-15","2024","06","15","","20.1","","11.1","","15.6","","2.4","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-16","2024","06","16","","22.4","","10.8","","16.6","","1.4","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-17","2024","06","17","","29.5","","18.0","","23.8","","0.0","","5.8","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-18","2024","06","18","","32.3","","21.8","","27.1","","0.0","","9.1","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-19","2024","06","19","","33.1","","25.4","","29.3","","0.0","","11.3","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-20","2024","06","20","","32.2","","22.3","","27.3","","0.0","","9.3","","","","","","4.7","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-21","2024","06","21","","23.1","","19.1","","21.1","","0.0","","3.1","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-22","2024","06","22","","24.4","","18.1","","21.3","","0.0","","3.3","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-23","2024","06","23","","26.5","","15.9","","21.2","","0.0","","3.2","","","","","","41.8","","","","16","","37",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-24","2024","06","24","","25.1","","15.0","","20.1","","0.0","","2.1","","","","","","7.6","","","","34","","45",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-25","2024","06","25","","27.7","","18.3","","23.0","","0.0","","5.0","","","","","","0.5","","","","19","","32",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-26","2024","06","26","","27.1","","17.1","","22.1","","0.0","","4.1","","","","","","10.7","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-27","2024","06","27","","20.4","","12.2","","16.3","","1.7","","0.0","","","","","","2.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-28","2024","06","28","","23.0","","11.4","","17.2","","0.8","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-29","2024","06","29","","21.6","","16.2","","18.9","","0.0","","0.9","","","","","","11.9","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-06-30","2024","06","30","","27.0","","17.8","","22.4","","0.0","","4.4","","","","","","0.3","","","","35","","31",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-01","2024","07","01","","25.8","","16.1","","20.9","","0.0","","2.9","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-02","2024","07","02","","28.2","","16.7","","22.4","","0.0","","4.4","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-03","2024","07","03","","28.1","","19.0","","23.5","","0.0","","5.5","","","","","","","M","","","15","","34",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-04","2024","07","04","","29.1","","20.6","","24.9","","0.0","","6.9","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-05","2024","07","05","","28.3","","21.1","","24.7","","0.0","","6.7","","","","","","3.9","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-06","2024","07","06","","28.0","","18.5","","23.2","","0.0","","5.2","","","","","","1.3","","","","32","","34",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-07","2024","07","07","","28.4","","19.4","","23.9","","0.0","","5.9","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-08","2024","07","08","","29.8","","21.5","","25.6","","0.0","","7.6","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-09","2024","07","09","","29.3","","22.2","","25.7","","0.0","","7.7","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-10","2024","07","10","","26.1","","18.9","","22.5","","0.0","","4.5","","","","","","59.3","","","","1","","32",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-11","2024","07","11","","21.1","","19.0","","20.1","","0.0","","2.1","","","","","","3.1","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-12","2024","07","12","","27.7","","19.4","","23.5","","0.0","","5.5","","","","","","0.4","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-13","2024","07","13","","28.8","","21.7","","25.3","","0.0","","7.3","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-14","2024","07","14","","29.1","","20.8","","24.9","","0.0","","6.9","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-15","2024","07","15","","30.5","","21.7","","26.1","","0.0","","8.1","","","","","","0.2","","","","23","","32",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-16","2024","07","16","","29.1","","21.3","","25.2","","0.0","","7.2","","","","","","1.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-17","2024","07","17","","27.6","","22.0","","24.8","","0.0","","6.8","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-18","2024","07","18","","23.4","","17.8","","20.6","","0.0","","2.6","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-19","2024","07","19","","25.6","","16.4","","21.0","","0.0","","3.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-20","2024","07","20","","26.9","","17.7","","22.3","","0.0","","4.3","","","","","","3.8","","","","19","","35",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-21","2024","07","21","","24.1","","15.6","","19.8","","0.0","","1.8","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-22","2024","07","22","","26.9","","17.7","","22.3","","0.0","","4.3","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-23","2024","07","23","","26.9","","18.1","","22.5","","0.0","","4.5","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-24","2024","07","24","","27.4","","17.6","","22.5","","0.0","","4.5","","","","","","12.5","","","","","M","","M"
"-73.58","45.50","MCTAVISH","7024745","2024-07-25","2024","07","25","","22.5","","17.3","","19.9","","0.0","","1.9","","","","","","0.9","","","","","M","","M"
"-73.58","45.50","MCTAVISH","7024745","2024-07-26","2024","07","26","","27.5","","16.8","","22.2","","0.0","","4.2","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-27","2024","07","27","","28.3","","17.3","","22.8","","0.0","","4.8","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-28","2024","07","28","","28.8","","19.8","","24.3","","0.0","","6.3","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-29","2024","07","29","","30.5","","20.4","","25.4","","0.0","","7.4","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-30","2024","07","30","","31.0","","21.3","","26.2","","0.0","","8.2","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-07-31","2024","07","31","","26.3","","22.8","","24.6","","0.0","","6.6","","","","","","8.6","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-01","2024","08","01","","30.9","","22.4","","26.7","","0.0","","8.7","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-02","2024","08","02","","31.6","","23.5","","27.6","","0.0","","9.6","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-03","2024","08","03","","31.0","","24.4","","27.7","","0.0","","9.7","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-04","2024","08","04","","30.5","","20.8","","25.6","","0.0","","7.6","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-05","2024","08","05","","22.5","","14.0","","18.2","","0.0","","0.2","","","","","","5.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-06","2024","08","06","","23.8","","13.5","","18.6","","0.0","","0.6","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-07","2024","08","07","","25.8","","15.9","","20.8","","0.0","","2.8","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-08","2024","08","08","","26.5","","15.7","","21.1","","0.0","","3.1","","","","","","4.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-09","2024","08","09","","21.5","","17.7","","19.6","","0.0","","1.6","","","","","","141.0","","","","35","","51",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-10","2024","08","10","","26.1","","17.5","","21.8","","0.0","","3.8","","","","","","1.9","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-11","2024","08","11","","24.7","","15.9","","20.3","","0.0","","2.3","","","","","","5.8","","","","34","","47",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-12","2024","08","12","","22.4","","15.0","","18.7","","0.0","","0.7","","","","","","1.1","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-13","2024","08","13","","27.4","","16.6","","22.0","","0.0","","4.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-14","2024","08","14","","29.5","","18.6","","24.1","","0.0","","6.1","","","","","","10.9","","","","35","","44",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-15","2024","08","15","","28.4","","19.9","","24.1","","0.0","","6.1","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-16","2024","08","16","","28.7","","20.5","","24.6","","0.0","","6.6","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-17","2024","08","17","","26.5","","21.2","","23.9","","0.0","","5.9","","","","","","1.0","","","","17","","33",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-18","2024","08","18","","25.8","","20.7","","23.2","","0.0","","5.2","","","","","","0.0","","","","18","","34",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-19","2024","08","19","","22.0","","11.0","","16.5","","1.5","","0.0","","","","","","21.2","","","","35","","37",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-20","2024","08","20","","19.3","","11.3","","15.3","","2.7","","0.0","","","","","","2.4","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-21","2024","08","21","","14.8","","12.8","","13.8","","4.2","","0.0","","","","","","18.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-22","2024","08","22","","19.3","","13.5","","16.4","","1.6","","0.0","","","","","","0.3","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-23","2024","08","23","","25.7","","14.5","","20.1","","0.0","","2.1","","","","","","0.3","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-24","2024","08","24","","25.7","","17.2","","21.4","","0.0","","3.4","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-25","2024","08","25","","26.3","","18.2","","22.3","","0.0","","4.3","","","","","","2.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-26","2024","08","26","","27.8","","17.2","","22.5","","0.0","","4.5","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-27","2024","08","27","","28.3","","19.5","","23.9","","0.0","","5.9","","","","","","5.1","","","","24","","39",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-28","2024","08","28","","21.8","","14.0","","17.9","","0.1","","0.0","","","","","","0.0","","","","2","","37",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-29","2024","08","29","","21.6","","12.1","","16.9","","1.1","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-30","2024","08","30","","24.6","","13.4","","19.0","","0.0","","1.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-08-31","2024","08","31","","20.8","","18.1","","19.5","","0.0","","1.5","","","","","","7.7","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-01","2024","09","01","","26.8","","14.0","","20.4","","0.0","","2.4","","","","","","11.6","","","","19","","32",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-02","2024","09","02","","17.0","","12.5","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-03","2024","09","03","","22.0","","11.6","","16.8","","1.2","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-04","2024","09","04","","24.2","","15.2","","19.7","","0.0","","1.7","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-05","2024","09","05","","26.5","","15.3","","20.9","","0.0","","2.9","","","","","","0.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-06","2024","09","06","","24.4","","16.6","","20.5","","0.0","","2.5","","","","","","0.0","","","","14","","32",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-07","2024","09","07","","22.4","","9.7","","16.1","","1.9","","0.0","","","","","","19.3","","","","19","","31",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-08","2024","09","08","","13.2","","7.4","","10.3","","7.7","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-09","2024","09","09","","21.2","","10.8","","16.0","","2.0","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-10","2024","09","10","","20.1","","9.2","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-11","2024","09","11","","23.4","","13.7","","18.6","","0.0","","0.6","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-12","2024","09","12","","24.4","","16.9","","20.6","","0.0","","2.6","","","","","","0.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-13","2024","09","13","","27.3","","15.9","","21.6","","0.0","","3.6","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-14","2024","09","14","","27.2","","17.5","","22.4","","0.0","","4.4","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-15","2024","09","15","","29.1","","16.4","","22.7","","0.0","","4.7","","","","","","0.3","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-16","2024","09","16","","28.4","","18.1","","23.2","","0.0","","5.2","","","","","","","M","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-17","2024","09","17","","28.9","","20.5","","24.7","","0.0","","6.7","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-18","2024","09","18","","28.2","","17.1","","22.7","","0.0","","4.7","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-19","2024","09","19","","27.5","","17.4","","22.5","","0.0","","4.5","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-20","2024","09","20","","25.3","","15.4","","20.3","","0.0","","2.3","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-21","2024","09","21","","22.8","","14.9","","18.9","","0.0","","0.9","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-22","2024","09","22","","22.6","","13.1","","17.8","","0.2","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-23","2024","09","23","","16.3","","13.6","","15.0","","3.0","","0.0","","","","","","6.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-24","2024","09","24","","20.7","","14.6","","17.7","","0.3","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-25","2024","09","25","","16.0","","12.8","","14.4","","3.6","","0.0","","","","","","6.9","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-26","2024","09","26","","21.9","","14.2","","18.0","","0.0","","0.0","","","","","","17.6","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-27","2024","09","27","","20.7","","13.6","","17.1","","0.9","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-28","2024","09","28","","21.4","","12.5","","17.0","","1.0","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-29","2024","09","29","","22.0","","12.7","","17.4","","0.6","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-09-30","2024","09","30","","22.1","","13.9","","18.0","","0.0","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-01","2024","10","01","","22.6","","11.6","","17.1","","0.9","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-02","2024","10","02","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-73.58","45.50","MCTAVISH","7024745","2024-10-03","2024","10","03","","20.4","","11.6","","16.0","","2.0","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-04","2024","10","04","","22.4","","12.1","","17.2","","0.8","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-05","2024","10","05","","19.0","","10.2","","14.6","","3.4","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-06","2024","10","06","","18.5","","7.6","","13.1","","4.9","","0.0","","","","","","4.4","","","","36","","54",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-07","2024","10","07","","17.4","","8.2","","12.8","","5.2","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-08","2024","10","08","","14.0","","6.4","","10.2","","7.8","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-09","2024","10","09","","13.3","","6.9","","10.1","","7.9","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-10","2024","10","10","","12.2","","6.8","","9.5","","8.5","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-11","2024","10","11","","15.5","","8.7","","12.1","","5.9","","0.0","","","","","","1.3","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-12","2024","10","12","","15.5","","6.1","","10.8","","7.2","","0.0","","","","","","0.0","","","","35","","46",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-13","2024","10","13","","10.3","","5.8","","8.1","","9.9","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-14","2024","10","14","","7.1","","4.9","","6.0","","12.0","","0.0","","","","","","7.1","","","","3","","35",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-15","2024","10","15","","9.9","","3.9","","6.9","","11.1","","0.0","","","","","","2.8","","","","31","","48",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-16","2024","10","16","","10.6","","4.7","","7.6","","10.4","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-17","2024","10","17","","13.0","","3.3","","8.1","","9.9","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-18","2024","10","18","","16.8","","5.1","","11.0","","7.0","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-19","2024","10","19","","18.1","","8.5","","13.3","","4.7","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-20","2024","10","20","","20.1","","10.4","","15.2","","2.8","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-21","2024","10","21","","22.6","","15.0","","18.8","","0.0","","0.8","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-22","2024","10","22","","21.5","","11.3","","16.4","","1.6","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-23","2024","10","23","","23.9","","11.2","","17.5","","0.5","","0.0","","","","","","0.5","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-24","2024","10","24","","12.7","","5.2","","9.0","","9.0","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-25","2024","10","25","","11.1","","3.8","","7.4","","10.6","","0.0","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-26","2024","10","26","","10.9","","2.8","","6.9","","11.1","","0.0","","","","","","0.6","","","","34","","44",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-27","2024","10","27","","7.8","","-0.8","","3.5","","14.5","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-28","2024","10","28","","6.9","","-1.2","","2.9","","15.1","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-29","2024","10","29","","11.8","","2.2","","7.0","","11.0","","0.0","","","","","","5.1","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-30","2024","10","30","","20.1","","10.0","","15.0","","3.0","","0.0","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-10-31","2024","10","31","","24.4","","18.9","","21.6","","0.0","","3.6","","","","","","0.0","","","","20","","47",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-01","2024","11","01","","20.1","","4.0","","12.0","","6.0","","0.0","","","","","","0.0","","0","","34","","35",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-02","2024","11","02","","4.5","","-0.3","","2.1","","15.9","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-03","2024","11","03","","5.2","","-1.6","","1.8","","16.2","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-04","2024","11","04","","8.4","","2.5","","5.5","","12.5","","0.0","","","","","","5.9","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-05","2024","11","05","","16.4","","7.5","","12.0","","6.0","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-06","2024","11","06","","21.7","","10.4","","16.1","","1.9","","0.0","","","","","","0.0","","","","21","","34",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-07","2024","11","07","","10.7","","5.7","","8.2","","9.8","","0.0","","","","","","2.1","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-08","2024","11","08","","12.3","","3.9","","8.1","","9.9","","0.0","","","","","","2.0","","","","33","","47",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-09","2024","11","09","","7.8","","1.7","","4.7","","13.3","","0.0","","","","","","0.0","","","","34","","36",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-10","2024","11","10","","9.9","","1.2","","5.6","","12.4","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-11","2024","11","11","","12.8","","5.8","","9.3","","8.7","","0.0","","","","","","17.9","","","","35","","36",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-12","2024","11","12","","5.9","","0.2","","3.1","","14.9","","0.0","","","","","","0.0","","","","35","","38",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-13","2024","11","13","","3.0","","-1.9","","0.6","","17.4","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-14","2024","11","14","","4.0","","-2.7","","0.7","","17.3","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-15","2024","11","15","","10.6","","-0.2","","5.2","","12.8","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-16","2024","11","16","","14.7","","2.9","","8.8","","9.2","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-17","2024","11","17","","9.1","","2.6","","5.8","","12.2","","0.0","","","","","","0.0","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-18","2024","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-19","2024","11","19","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-20","2024","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-21","2024","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-22","2024","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-23","2024","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-24","2024","11","24","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-25","2024","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-26","2024","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-27","2024","11","27","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-28","2024","11","28","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-29","2024","11","29","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-11-30","2024","11","30","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-12-01","2024","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-12-02","2024","12","02","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-12-03","2024","12","03","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-12-04","2024","12","04","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-12-05","2024","12","05","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-12-06","2024","12","06","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-12-07","2024","12","07","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-12-08","2024","12","08","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-12-09","2024","12","09","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-12-10","2024","12","10","","","","","","","","","","","","","","","","","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2024-12-11","2024","12","11","","","","","","","","","","","","","","","","","","","","","","",""
